form_id,side,doc_hash,token_position,char_start,char_end,snippet_status,snippet_error_code,snippet_start,snippet_end,snippet_text,snippet_preview_single_line,form_reference_count,form_evaluated_count,witness_ordinal_in_form
0f452af7ee218469d1602cfaea220865b58fd77e6d83b42362d2419a59dcc79e,evaluated,e65db7fa8ca99118423810f300e5a5d296799aa9b519aa5bada96336b43eae7e,2902,16785,16787,present,,16665,16907,"-
son why the acknowledgment was not
obtained;
(iii) If the covered health care pro-
vider maintains a physical service de-
livery site:
(A) Have the notice available at the
service delivery site for individuals to
request to take with them; ",- ⏎ son why the acknowledgment was not ⏎ obtained; ⏎ (iii) If the covered health care pro- ⏎ vider maintains a physical service de- ⏎ livery site: ⏎ (A) Have the notice available at the ⏎ service delivery site for individuals to ⏎ request to take with them; ,4,4,3
2fccee9d036d90f13cfbf8494e6fd4457b87a80b7e8cdc7060da41a2826ce1d2,reference,0fd01f5fcde9ddcfc1acad98744d017cf55faa2a409d5af9bad5359be7963eca,1961,11429,11436,present,,11309,11556,"s
of the notice currently in effect; and
(C) For the covered entity to apply a
change in a privacy practice that is de-
scribed in the notice to protected
health information that the covered
entity created or received prior to
issuing a revised no",s ⏎ of the notice currently in effect; and ⏎ (C) For the covered entity to apply a ⏎ change in a privacy practice that is de- ⏎ scribed in the notice to protected ⏎ health information that the covered ⏎ entity created or received prior to ⏎ issuing a revised no,1,1,0
2fccee9d036d90f13cfbf8494e6fd4457b87a80b7e8cdc7060da41a2826ce1d2,evaluated,e65db7fa8ca99118423810f300e5a5d296799aa9b519aa5bada96336b43eae7e,1960,11427,11434,present,,11307,11554,"s
of the notice currently in effect; and
(C) For the covered entity to apply a
change in a privacy practice that is de-
scribed in the notice to protected
health information that the covered
entity created or received prior to
issuing a revised no",s ⏎ of the notice currently in effect; and ⏎ (C) For the covered entity to apply a ⏎ change in a privacy practice that is de- ⏎ scribed in the notice to protected ⏎ health information that the covered ⏎ entity created or received prior to ⏎ issuing a revised no,1,1,0
83db134429643f956f4be5147d7bd165220d7b35007e2518dc5159718986a7a4,reference,0fd01f5fcde9ddcfc1acad98744d017cf55faa2a409d5af9bad5359be7963eca,1973,11507,11514,present,,11387,11634,"
change in a privacy practice that is de-
scribed in the notice to protected
health information that the covered
entity created or received prior to
issuing a revised notice, in accordance
with § 164.530(i)(2)(ii), a statement that
it reserves the"," ⏎ change in a privacy practice that is de- ⏎ scribed in the notice to protected ⏎ health information that the covered ⏎ entity created or received prior to ⏎ issuing a revised notice, in accordance ⏎ with § 164.530(i)(2)(ii), a statement that ⏎ it reserves the",3,3,0
83db134429643f956f4be5147d7bd165220d7b35007e2518dc5159718986a7a4,reference,0fd01f5fcde9ddcfc1acad98744d017cf55faa2a409d5af9bad5359be7963eca,2283,13257,13264,present,,13137,13384,"ii) For the covered entity to apply a
change in its more limited uses and
disclosures to protected health infor-
mation created or received prior to
issuing a revised notice, in accordance
with § 164.530(i)(2)(ii), the notice must
include the stat","ii) For the covered entity to apply a ⏎ change in its more limited uses and ⏎ disclosures to protected health infor- ⏎ mation created or received prior to ⏎ issuing a revised notice, in accordance ⏎ with § 164.530(i)(2)(ii), the notice must ⏎ include the stat",3,3,1
83db134429643f956f4be5147d7bd165220d7b35007e2518dc5159718986a7a4,reference,0fd01f5fcde9ddcfc1acad98744d017cf55faa2a409d5af9bad5359be7963eca,3301,19151,19158,present,,19031,19278,"anized health care arrange-
ment agree to abide by the terms of the
notice with respect to protected health
information created or received by the
covered entity as part of its participa-
tion in the organized health care ar-
rangement;
(2) The jo",anized health care arrange- ⏎ ment agree to abide by the terms of the ⏎ notice with respect to protected health ⏎ information created or received by the ⏎ covered entity as part of its participa- ⏎ tion in the organized health care ar- ⏎ rangement; ⏎ (2) The jo,3,3,2
83db134429643f956f4be5147d7bd165220d7b35007e2518dc5159718986a7a4,evaluated,e65db7fa8ca99118423810f300e5a5d296799aa9b519aa5bada96336b43eae7e,1972,11505,11512,present,,11385,11632,"
change in a privacy practice that is de-
scribed in the notice to protected
health information that the covered
entity created or received prior to
issuing a revised notice, in accordance
with § 164.530(i)(2)(ii), a statement that
it reserves the"," ⏎ change in a privacy practice that is de- ⏎ scribed in the notice to protected ⏎ health information that the covered ⏎ entity created or received prior to ⏎ issuing a revised notice, in accordance ⏎ with § 164.530(i)(2)(ii), a statement that ⏎ it reserves the",3,3,0
83db134429643f956f4be5147d7bd165220d7b35007e2518dc5159718986a7a4,evaluated,e65db7fa8ca99118423810f300e5a5d296799aa9b519aa5bada96336b43eae7e,2281,13251,13258,present,,13131,13378,"ii) For the covered entity to apply a
change in its more limited uses and
disclosures to protected health infor-
mation created or received prior to
issuing a revised notice, in accordance
with § 164.530(i)(2)(ii), the notice must
include the stat","ii) For the covered entity to apply a ⏎ change in its more limited uses and ⏎ disclosures to protected health infor- ⏎ mation created or received prior to ⏎ issuing a revised notice, in accordance ⏎ with § 164.530(i)(2)(ii), the notice must ⏎ include the stat",3,3,1
83db134429643f956f4be5147d7bd165220d7b35007e2518dc5159718986a7a4,evaluated,e65db7fa8ca99118423810f300e5a5d296799aa9b519aa5bada96336b43eae7e,3299,19145,19152,present,,19025,19272,"anized health care arrange-
ment agree to abide by the terms of the
notice with respect to protected health
information created or received by the
covered entity as part of its participa-
tion in the organized health care ar-
rangement;
(2) The jo",anized health care arrange- ⏎ ment agree to abide by the terms of the ⏎ notice with respect to protected health ⏎ information created or received by the ⏎ covered entity as part of its participa- ⏎ tion in the organized health care ar- ⏎ rangement; ⏎ (2) The jo,3,3,2
350531b49fc8e995146ec7111ce3776b4229d8cff10dff49b4e2e8a272a90fa1,reference,0fd01f5fcde9ddcfc1acad98744d017cf55faa2a409d5af9bad5359be7963eca,1975,11518,11526,present,,11398,11646,"a privacy practice that is de-
scribed in the notice to protected
health information that the covered
entity created or received prior to
issuing a revised notice, in accordance
with § 164.530(i)(2)(ii), a statement that
it reserves the right to ch","a privacy practice that is de- ⏎ scribed in the notice to protected ⏎ health information that the covered ⏎ entity created or received prior to ⏎ issuing a revised notice, in accordance ⏎ with § 164.530(i)(2)(ii), a statement that ⏎ it reserves the right to ch",3,3,0
350531b49fc8e995146ec7111ce3776b4229d8cff10dff49b4e2e8a272a90fa1,reference,0fd01f5fcde9ddcfc1acad98744d017cf55faa2a409d5af9bad5359be7963eca,2285,13268,13276,present,,13148,13396," covered entity to apply a
change in its more limited uses and
disclosures to protected health infor-
mation created or received prior to
issuing a revised notice, in accordance
with § 164.530(i)(2)(ii), the notice must
include the statements requi"," covered entity to apply a ⏎ change in its more limited uses and ⏎ disclosures to protected health infor- ⏎ mation created or received prior to ⏎ issuing a revised notice, in accordance ⏎ with § 164.530(i)(2)(ii), the notice must ⏎ include the statements requi",3,3,1
350531b49fc8e995146ec7111ce3776b4229d8cff10dff49b4e2e8a272a90fa1,reference,0fd01f5fcde9ddcfc1acad98744d017cf55faa2a409d5af9bad5359be7963eca,3303,19162,19170,present,,19042,19290,"th care arrange-
ment agree to abide by the terms of the
notice with respect to protected health
information created or received by the
covered entity as part of its participa-
tion in the organized health care ar-
rangement;
(2) The joint notice m",th care arrange- ⏎ ment agree to abide by the terms of the ⏎ notice with respect to protected health ⏎ information created or received by the ⏎ covered entity as part of its participa- ⏎ tion in the organized health care ar- ⏎ rangement; ⏎ (2) The joint notice m,3,3,2
350531b49fc8e995146ec7111ce3776b4229d8cff10dff49b4e2e8a272a90fa1,evaluated,e65db7fa8ca99118423810f300e5a5d296799aa9b519aa5bada96336b43eae7e,1974,11516,11524,present,,11396,11644,"a privacy practice that is de-
scribed in the notice to protected
health information that the covered
entity created or received prior to
issuing a revised notice, in accordance
with § 164.530(i)(2)(ii), a statement that
it reserves the right to ch","a privacy practice that is de- ⏎ scribed in the notice to protected ⏎ health information that the covered ⏎ entity created or received prior to ⏎ issuing a revised notice, in accordance ⏎ with § 164.530(i)(2)(ii), a statement that ⏎ it reserves the right to ch",3,3,0
350531b49fc8e995146ec7111ce3776b4229d8cff10dff49b4e2e8a272a90fa1,evaluated,e65db7fa8ca99118423810f300e5a5d296799aa9b519aa5bada96336b43eae7e,2283,13262,13270,present,,13142,13390," covered entity to apply a
change in its more limited uses and
disclosures to protected health infor-
mation created or received prior to
issuing a revised notice, in accordance
with § 164.530(i)(2)(ii), the notice must
include the statements requi"," covered entity to apply a ⏎ change in its more limited uses and ⏎ disclosures to protected health infor- ⏎ mation created or received prior to ⏎ issuing a revised notice, in accordance ⏎ with § 164.530(i)(2)(ii), the notice must ⏎ include the statements requi",3,3,1
350531b49fc8e995146ec7111ce3776b4229d8cff10dff49b4e2e8a272a90fa1,evaluated,e65db7fa8ca99118423810f300e5a5d296799aa9b519aa5bada96336b43eae7e,3301,19156,19164,present,,19036,19284,"th care arrange-
ment agree to abide by the terms of the
notice with respect to protected health
information created or received by the
covered entity as part of its participa-
tion in the organized health care ar-
rangement;
(2) The joint notice m",th care arrange- ⏎ ment agree to abide by the terms of the ⏎ notice with respect to protected health ⏎ information created or received by the ⏎ covered entity as part of its participa- ⏎ tion in the organized health care ar- ⏎ rangement; ⏎ (2) The joint notice m,3,3,2
ef85f8f5d0e3ff8dd9194695fb8153b0d423d05b1b44f6ff41bd4774460b1c28,reference,0fd01f5fcde9ddcfc1acad98744d017cf55faa2a409d5af9bad5359be7963eca,1976,11527,11532,present,,11407,11652," practice that is de-
scribed in the notice to protected
health information that the covered
entity created or received prior to
issuing a revised notice, in accordance
with § 164.530(i)(2)(ii), a statement that
it reserves the right to change t"," practice that is de- ⏎ scribed in the notice to protected ⏎ health information that the covered ⏎ entity created or received prior to ⏎ issuing a revised notice, in accordance ⏎ with § 164.530(i)(2)(ii), a statement that ⏎ it reserves the right to change t",3,3,0
ef85f8f5d0e3ff8dd9194695fb8153b0d423d05b1b44f6ff41bd4774460b1c28,reference,0fd01f5fcde9ddcfc1acad98744d017cf55faa2a409d5af9bad5359be7963eca,2286,13277,13282,present,,13157,13402,"entity to apply a
change in its more limited uses and
disclosures to protected health infor-
mation created or received prior to
issuing a revised notice, in accordance
with § 164.530(i)(2)(ii), the notice must
include the statements required by","entity to apply a ⏎ change in its more limited uses and ⏎ disclosures to protected health infor- ⏎ mation created or received prior to ⏎ issuing a revised notice, in accordance ⏎ with § 164.530(i)(2)(ii), the notice must ⏎ include the statements required by",3,3,1
ef85f8f5d0e3ff8dd9194695fb8153b0d423d05b1b44f6ff41bd4774460b1c28,reference,0fd01f5fcde9ddcfc1acad98744d017cf55faa2a409d5af9bad5359be7963eca,2383,13817,13822,present,,13697,13942,"stated in the notice. Ex-
cept when required by law, a material
change to any term of the notice may
not be implemented prior to the effec-
tive date of the notice in which such
material change is reflected.
(c) Implementation specifications: Pr","stated in the notice. Ex- ⏎ cept when required by law, a material ⏎ change to any term of the notice may ⏎ not be implemented prior to the effec- ⏎ tive date of the notice in which such ⏎ material change is reflected. ⏎ (c) Implementation specifications: Pr",3,3,2
ef85f8f5d0e3ff8dd9194695fb8153b0d423d05b1b44f6ff41bd4774460b1c28,evaluated,e65db7fa8ca99118423810f300e5a5d296799aa9b519aa5bada96336b43eae7e,1975,11525,11530,present,,11405,11650," practice that is de-
scribed in the notice to protected
health information that the covered
entity created or received prior to
issuing a revised notice, in accordance
with § 164.530(i)(2)(ii), a statement that
it reserves the right to change t"," practice that is de- ⏎ scribed in the notice to protected ⏎ health information that the covered ⏎ entity created or received prior to ⏎ issuing a revised notice, in accordance ⏎ with § 164.530(i)(2)(ii), a statement that ⏎ it reserves the right to change t",3,3,0
ef85f8f5d0e3ff8dd9194695fb8153b0d423d05b1b44f6ff41bd4774460b1c28,evaluated,e65db7fa8ca99118423810f300e5a5d296799aa9b519aa5bada96336b43eae7e,2284,13271,13276,present,,13151,13396,"entity to apply a
change in its more limited uses and
disclosures to protected health infor-
mation created or received prior to
issuing a revised notice, in accordance
with § 164.530(i)(2)(ii), the notice must
include the statements required by","entity to apply a ⏎ change in its more limited uses and ⏎ disclosures to protected health infor- ⏎ mation created or received prior to ⏎ issuing a revised notice, in accordance ⏎ with § 164.530(i)(2)(ii), the notice must ⏎ include the statements required by",3,3,1
ef85f8f5d0e3ff8dd9194695fb8153b0d423d05b1b44f6ff41bd4774460b1c28,evaluated,e65db7fa8ca99118423810f300e5a5d296799aa9b519aa5bada96336b43eae7e,2381,13811,13816,present,,13691,13936,"stated in the notice. Ex-
cept when required by law, a material
change to any term of the notice may
not be implemented prior to the effec-
tive date of the notice in which such
material change is reflected.
(c) Implementation specifications: Pr","stated in the notice. Ex- ⏎ cept when required by law, a material ⏎ change to any term of the notice may ⏎ not be implemented prior to the effec- ⏎ tive date of the notice in which such ⏎ material change is reflected. ⏎ (c) Implementation specifications: Pr",3,3,2
310278a8f37865982786310fd53a96fffea1d9644302070cba7bb5cbd16c4d93,reference,0fd01f5fcde9ddcfc1acad98744d017cf55faa2a409d5af9bad5359be7963eca,1978,11536,11543,present,,11416,11663," that is de-
scribed in the notice to protected
health information that the covered
entity created or received prior to
issuing a revised notice, in accordance
with § 164.530(i)(2)(ii), a statement that
it reserves the right to change the
terms of"," that is de- ⏎ scribed in the notice to protected ⏎ health information that the covered ⏎ entity created or received prior to ⏎ issuing a revised notice, in accordance ⏎ with § 164.530(i)(2)(ii), a statement that ⏎ it reserves the right to change the ⏎ terms of",2,2,0
310278a8f37865982786310fd53a96fffea1d9644302070cba7bb5cbd16c4d93,reference,0fd01f5fcde9ddcfc1acad98744d017cf55faa2a409d5af9bad5359be7963eca,2288,13286,13293,present,,13166,13413," apply a
change in its more limited uses and
disclosures to protected health infor-
mation created or received prior to
issuing a revised notice, in accordance
with § 164.530(i)(2)(ii), the notice must
include the statements required by
paragraph "," apply a ⏎ change in its more limited uses and ⏎ disclosures to protected health infor- ⏎ mation created or received prior to ⏎ issuing a revised notice, in accordance ⏎ with § 164.530(i)(2)(ii), the notice must ⏎ include the statements required by ⏎ paragraph ",2,2,1
310278a8f37865982786310fd53a96fffea1d9644302070cba7bb5cbd16c4d93,evaluated,e65db7fa8ca99118423810f300e5a5d296799aa9b519aa5bada96336b43eae7e,1977,11534,11541,present,,11414,11661," that is de-
scribed in the notice to protected
health information that the covered
entity created or received prior to
issuing a revised notice, in accordance
with § 164.530(i)(2)(ii), a statement that
it reserves the right to change the
terms of"," that is de- ⏎ scribed in the notice to protected ⏎ health information that the covered ⏎ entity created or received prior to ⏎ issuing a revised notice, in accordance ⏎ with § 164.530(i)(2)(ii), a statement that ⏎ it reserves the right to change the ⏎ terms of",2,2,0
310278a8f37865982786310fd53a96fffea1d9644302070cba7bb5cbd16c4d93,evaluated,e65db7fa8ca99118423810f300e5a5d296799aa9b519aa5bada96336b43eae7e,2286,13280,13287,present,,13160,13407," apply a
change in its more limited uses and
disclosures to protected health infor-
mation created or received prior to
issuing a revised notice, in accordance
with § 164.530(i)(2)(ii), the notice must
include the statements required by
paragraph "," apply a ⏎ change in its more limited uses and ⏎ disclosures to protected health infor- ⏎ mation created or received prior to ⏎ issuing a revised notice, in accordance ⏎ with § 164.530(i)(2)(ii), the notice must ⏎ include the statements required by ⏎ paragraph ",2,2,1
6357375e0ddfb27f7a2e18536430a3fc01e716cae9fe15eef67fa56cfacebd90,reference,0fd01f5fcde9ddcfc1acad98744d017cf55faa2a409d5af9bad5359be7963eca,1980,11546,11553,present,,11426,11673,"e-
scribed in the notice to protected
health information that the covered
entity created or received prior to
issuing a revised notice, in accordance
with § 164.530(i)(2)(ii), a statement that
it reserves the right to change the
terms of its notic","e- ⏎ scribed in the notice to protected ⏎ health information that the covered ⏎ entity created or received prior to ⏎ issuing a revised notice, in accordance ⏎ with § 164.530(i)(2)(ii), a statement that ⏎ it reserves the right to change the ⏎ terms of its notic",8,8,0
6357375e0ddfb27f7a2e18536430a3fc01e716cae9fe15eef67fa56cfacebd90,reference,0fd01f5fcde9ddcfc1acad98744d017cf55faa2a409d5af9bad5359be7963eca,2032,11851,11858,present,,11731,11978,"protected health information that it
maintains. The statement must also
describe how it will provide individuals
with a revised notice.
(vi) Complaints. The notice must con-
tain a statement that individuals may
complain to the covered entity and ",protected health information that it ⏎ maintains. The statement must also ⏎ describe how it will provide individuals ⏎ with a revised notice. ⏎ (vi) Complaints. The notice must con- ⏎ tain a statement that individuals may ⏎ complain to the covered entity and ,8,8,1
6357375e0ddfb27f7a2e18536430a3fc01e716cae9fe15eef67fa56cfacebd90,reference,0fd01f5fcde9ddcfc1acad98744d017cf55faa2a409d5af9bad5359be7963eca,2290,13296,13303,present,,13176,13423,"hange in its more limited uses and
disclosures to protected health infor-
mation created or received prior to
issuing a revised notice, in accordance
with § 164.530(i)(2)(ii), the notice must
include the statements required by
paragraph (b)(1)(v)(","hange in its more limited uses and ⏎ disclosures to protected health infor- ⏎ mation created or received prior to ⏎ issuing a revised notice, in accordance ⏎ with § 164.530(i)(2)(ii), the notice must ⏎ include the statements required by ⏎ paragraph (b)(1)(v)(",8,8,2
6357375e0ddfb27f7a2e18536430a3fc01e716cae9fe15eef67fa56cfacebd90,reference,0fd01f5fcde9ddcfc1acad98744d017cf55faa2a409d5af9bad5359be7963eca,2665,15378,15385,present,,15258,15505,"e or its re-
vised notice on its web site by the ef-
fective date of the material change to
the notice, and provide the revised no-
tice, or information about the material
change and how to obtain the revised
notice, in its next annual mailing to
","e or its re- ⏎ vised notice on its web site by the ef- ⏎ fective date of the material change to ⏎ the notice, and provide the revised no- ⏎ tice, or information about the material ⏎ change and how to obtain the revised ⏎ notice, in its next annual mailing to ⏎ ",8,8,3
6357375e0ddfb27f7a2e18536430a3fc01e716cae9fe15eef67fa56cfacebd90,reference,0fd01f5fcde9ddcfc1acad98744d017cf55faa2a409d5af9bad5359be7963eca,2679,15459,15466,present,,15339,15586," change to
the notice, and provide the revised no-
tice, or information about the material
change and how to obtain the revised
notice, in its next annual mailing to
individuals then covered by the plan.
(B) A health plan that does not post
its no"," change to ⏎ the notice, and provide the revised no- ⏎ tice, or information about the material ⏎ change and how to obtain the revised ⏎ notice, in its next annual mailing to ⏎ individuals then covered by the plan. ⏎ (B) A health plan that does not post ⏎ its no",8,8,4
6357375e0ddfb27f7a2e18536430a3fc01e716cae9fe15eef67fa56cfacebd90,reference,0fd01f5fcde9ddcfc1acad98744d017cf55faa2a409d5af9bad5359be7963eca,2719,15670,15677,present,,15550,15797,"ealth plan that does not post
its notice on a web site pursuant to
paragraph (c)(3)(i) of this section must
provide the revised notice, or informa-
tion about the material change and
how to obtain the revised notice, to in-
dividuals then covered ","ealth plan that does not post ⏎ its notice on a web site pursuant to ⏎ paragraph (c)(3)(i) of this section must ⏎ provide the revised notice, or informa- ⏎ tion about the material change and ⏎ how to obtain the revised notice, to in- ⏎ dividuals then covered ",8,8,5
6357375e0ddfb27f7a2e18536430a3fc01e716cae9fe15eef67fa56cfacebd90,reference,0fd01f5fcde9ddcfc1acad98744d017cf55faa2a409d5af9bad5359be7963eca,2733,15751,15758,present,,15631,15878,"3)(i) of this section must
provide the revised notice, or informa-
tion about the material change and
how to obtain the revised notice, to in-
dividuals then covered by the plan
within 60 days of the material revision
to the notice.
(2) Specific r","3)(i) of this section must ⏎ provide the revised notice, or informa- ⏎ tion about the material change and ⏎ how to obtain the revised notice, to in- ⏎ dividuals then covered by the plan ⏎ within 60 days of the material revision ⏎ to the notice. ⏎ (2) Specific r",8,8,6
6357375e0ddfb27f7a2e18536430a3fc01e716cae9fe15eef67fa56cfacebd90,reference,0fd01f5fcde9ddcfc1acad98744d017cf55faa2a409d5af9bad5359be7963eca,2975,17187,17194,present,,17067,17314,"eeking serv-
ice from the covered health care pro-
vider to be able to read the notice; and
(iv) Whenever the notice is revised,
make the notice available upon request
on or after the effective date of the re-
vision and promptly comply with the
r","eeking serv- ⏎ ice from the covered health care pro- ⏎ vider to be able to read the notice; and ⏎ (iv) Whenever the notice is revised, ⏎ make the notice available upon request ⏎ on or after the effective date of the re- ⏎ vision and promptly comply with the ⏎ r",8,8,7
6357375e0ddfb27f7a2e18536430a3fc01e716cae9fe15eef67fa56cfacebd90,evaluated,e65db7fa8ca99118423810f300e5a5d296799aa9b519aa5bada96336b43eae7e,1979,11544,11551,present,,11424,11671,"e-
scribed in the notice to protected
health information that the covered
entity created or received prior to
issuing a revised notice, in accordance
with § 164.530(i)(2)(ii), a statement that
it reserves the right to change the
terms of its notic","e- ⏎ scribed in the notice to protected ⏎ health information that the covered ⏎ entity created or received prior to ⏎ issuing a revised notice, in accordance ⏎ with § 164.530(i)(2)(ii), a statement that ⏎ it reserves the right to change the ⏎ terms of its notic",8,8,0
6357375e0ddfb27f7a2e18536430a3fc01e716cae9fe15eef67fa56cfacebd90,evaluated,e65db7fa8ca99118423810f300e5a5d296799aa9b519aa5bada96336b43eae7e,2031,11849,11856,present,,11729,11976,"protected health information that it
maintains. The statement must also
describe how it will provide individuals
with a revised notice.
(vi) Complaints. The notice must con-
tain a statement that individuals may
complain to the covered entity and ",protected health information that it ⏎ maintains. The statement must also ⏎ describe how it will provide individuals ⏎ with a revised notice. ⏎ (vi) Complaints. The notice must con- ⏎ tain a statement that individuals may ⏎ complain to the covered entity and ,8,8,1
6357375e0ddfb27f7a2e18536430a3fc01e716cae9fe15eef67fa56cfacebd90,evaluated,e65db7fa8ca99118423810f300e5a5d296799aa9b519aa5bada96336b43eae7e,2288,13290,13297,present,,13170,13417,"hange in its more limited uses and
disclosures to protected health infor-
mation created or received prior to
issuing a revised notice, in accordance
with § 164.530(i)(2)(ii), the notice must
include the statements required by
paragraph (b)(1)(v)(","hange in its more limited uses and ⏎ disclosures to protected health infor- ⏎ mation created or received prior to ⏎ issuing a revised notice, in accordance ⏎ with § 164.530(i)(2)(ii), the notice must ⏎ include the statements required by ⏎ paragraph (b)(1)(v)(",8,8,2
6357375e0ddfb27f7a2e18536430a3fc01e716cae9fe15eef67fa56cfacebd90,evaluated,e65db7fa8ca99118423810f300e5a5d296799aa9b519aa5bada96336b43eae7e,2663,15372,15379,present,,15252,15499,"e or its re-
vised notice on its web site by the ef-
fective date of the material change to
the notice, and provide the revised no-
tice, or information about the material
change and how to obtain the revised
notice, in its next annual mailing to
","e or its re- ⏎ vised notice on its web site by the ef- ⏎ fective date of the material change to ⏎ the notice, and provide the revised no- ⏎ tice, or information about the material ⏎ change and how to obtain the revised ⏎ notice, in its next annual mailing to ⏎ ",8,8,3
6357375e0ddfb27f7a2e18536430a3fc01e716cae9fe15eef67fa56cfacebd90,evaluated,e65db7fa8ca99118423810f300e5a5d296799aa9b519aa5bada96336b43eae7e,2677,15453,15460,present,,15333,15580," change to
the notice, and provide the revised no-
tice, or information about the material
change and how to obtain the revised
notice, in its next annual mailing to
individuals then covered by the plan.
(B) A health plan that does not post
its no"," change to ⏎ the notice, and provide the revised no- ⏎ tice, or information about the material ⏎ change and how to obtain the revised ⏎ notice, in its next annual mailing to ⏎ individuals then covered by the plan. ⏎ (B) A health plan that does not post ⏎ its no",8,8,4
6357375e0ddfb27f7a2e18536430a3fc01e716cae9fe15eef67fa56cfacebd90,evaluated,e65db7fa8ca99118423810f300e5a5d296799aa9b519aa5bada96336b43eae7e,2717,15664,15671,present,,15544,15791,"ealth plan that does not post
its notice on a web site pursuant to
paragraph (c)(3)(i) of this section must
provide the revised notice, or informa-
tion about the material change and
how to obtain the revised notice, to in-
dividuals then covered ","ealth plan that does not post ⏎ its notice on a web site pursuant to ⏎ paragraph (c)(3)(i) of this section must ⏎ provide the revised notice, or informa- ⏎ tion about the material change and ⏎ how to obtain the revised notice, to in- ⏎ dividuals then covered ",8,8,5
6357375e0ddfb27f7a2e18536430a3fc01e716cae9fe15eef67fa56cfacebd90,evaluated,e65db7fa8ca99118423810f300e5a5d296799aa9b519aa5bada96336b43eae7e,2731,15745,15752,present,,15625,15872,"3)(i) of this section must
provide the revised notice, or informa-
tion about the material change and
how to obtain the revised notice, to in-
dividuals then covered by the plan
within 60 days of the material revision
to the notice.
(2) Specific r","3)(i) of this section must ⏎ provide the revised notice, or informa- ⏎ tion about the material change and ⏎ how to obtain the revised notice, to in- ⏎ dividuals then covered by the plan ⏎ within 60 days of the material revision ⏎ to the notice. ⏎ (2) Specific r",8,8,6
6357375e0ddfb27f7a2e18536430a3fc01e716cae9fe15eef67fa56cfacebd90,evaluated,e65db7fa8ca99118423810f300e5a5d296799aa9b519aa5bada96336b43eae7e,2973,17181,17188,present,,17061,17308,"eeking serv-
ice from the covered health care pro-
vider to be able to read the notice; and
(iv) Whenever the notice is revised,
make the notice available upon request
on or after the effective date of the re-
vision and promptly comply with the
r","eeking serv- ⏎ ice from the covered health care pro- ⏎ vider to be able to read the notice; and ⏎ (iv) Whenever the notice is revised, ⏎ make the notice available upon request ⏎ on or after the effective date of the re- ⏎ vision and promptly comply with the ⏎ r",8,8,7
73fdbad8c1c552e5b938e43a77dcd16cf5c8efb9e072d0d1f99fcbc14ef315c4,reference,0fd01f5fcde9ddcfc1acad98744d017cf55faa2a409d5af9bad5359be7963eca,1986,11587,11590,present,,11467,11710,"lth information that the covered
entity created or received prior to
issuing a revised notice, in accordance
with § 164.530(i)(2)(ii), a statement that
it reserves the right to change the
terms of its notice and to make the
new notice provisio","lth information that the covered ⏎ entity created or received prior to ⏎ issuing a revised notice, in accordance ⏎ with § 164.530(i)(2)(ii), a statement that ⏎ it reserves the right to change the ⏎ terms of its notice and to make the ⏎ new notice provisio",4,4,0
73fdbad8c1c552e5b938e43a77dcd16cf5c8efb9e072d0d1f99fcbc14ef315c4,reference,0fd01f5fcde9ddcfc1acad98744d017cf55faa2a409d5af9bad5359be7963eca,2124,12395,12398,present,,12275,12518," the name, or title, and telephone
number of a person or office to contact
for further information as required by
§ 164.530(a)(1)(ii).
(viii) Effective date. The notice must
contain the date on which the notice is
first in effect, which may no"," the name, or title, and telephone ⏎ number of a person or office to contact ⏎ for further information as required by ⏎ § 164.530(a)(1)(ii). ⏎ (viii) Effective date. The notice must ⏎ contain the date on which the notice is ⏎ first in effect, which may no",4,4,1
73fdbad8c1c552e5b938e43a77dcd16cf5c8efb9e072d0d1f99fcbc14ef315c4,reference,0fd01f5fcde9ddcfc1acad98744d017cf55faa2a409d5af9bad5359be7963eca,2296,13337,13340,present,,13217,13460,"sures to protected health infor-
mation created or received prior to
issuing a revised notice, in accordance
with § 164.530(i)(2)(ii), the notice must
include the statements required by
paragraph (b)(1)(v)(C) of this section.
(3) Revisions to ","sures to protected health infor- ⏎ mation created or received prior to ⏎ issuing a revised notice, in accordance ⏎ with § 164.530(i)(2)(ii), the notice must ⏎ include the statements required by ⏎ paragraph (b)(1)(v)(C) of this section. ⏎ (3) Revisions to ",4,4,2
73fdbad8c1c552e5b938e43a77dcd16cf5c8efb9e072d0d1f99fcbc14ef315c4,reference,0fd01f5fcde9ddcfc1acad98744d017cf55faa2a409d5af9bad5359be7963eca,3605,21027,21030,present,,20907,21150,"ions: Docu-
mentation. A covered entity must docu-
ment compliance with the notice re-
quirements, as required by § 164.530(j),
by retaining copies of the notices
issued by the covered entity and, if ap-
plicable, any written acknowledgments
o","ions: Docu- ⏎ mentation. A covered entity must docu- ⏎ ment compliance with the notice re- ⏎ quirements, as required by § 164.530(j), ⏎ by retaining copies of the notices ⏎ issued by the covered entity and, if ap- ⏎ plicable, any written acknowledgments ⏎ o",4,4,3
